Employee_ID,Gender,Age,Marital_Status,City,Department,Job_Role,Education,Experience_Years,Employment_Type,Joining_Date,Last_Working_Date,Tenure_Years,Salary,Performance_Rating,Performance_Improvement_Plan,Num_Trainings,Leave_Count,Manager_ID,Attrition
E100189,Female,33,Married,Pune,IT,DevOps Engineer,Bachelors,12.1,Full-time,2008-08-20,,17.19,66476,3,No,1,6,E101987,No
E100190,Female,34,Married,Chennai,HR,HR Executive,Masters,11.2,Full-time,2022-05-01,,3.49,51802,4,No,4,4,E101730,No
E100191,Female,22,Single,Hyderabad,Sales,Sales Manager,Bachelors,2.0,Full-time,2023-05-13,,2.46,31482,4,No,0,5,E103094,No
E100192,Male,32,Single,Kolkata,Customer Support,Support Lead,Masters,8.7,Full-time,2021-08-09,2022-07-29,0.97,49869,4,No,1,5,E103456,Yes
E100193,Male,24,Single,Kolkata,Operations,Logistics Coordinator,PhD,2.5,Full-time,2020-08-06,,5.23,45054,2,No,2,5,,No
E100194,Male,32,Single,Bengaluru,HR,HR Manager,Bachelors,8.4,Full-time,2016-08-12,,9.21,48466,3,No,0,4,E101730,No
E100195,Female,36,Single,Pune,Customer Support,Support Agent,MBA,5.0,Full-time,2019-07-18,,6.28,41275,4,No,1,8,E102709,No
E100196,Female,38,Single,Kolkata,R&D,Scientist,Bachelors,16.1,Full-time,2012-10-28,2020-11-25,8.08,67282,3,No,1,7,E100245,Yes
E100197,Male,26,Single,Ahmedabad,Sales,Sales Executive,Bachelors,3.4,Full-time,2010-05-30,,15.41,38066,3,Yes,1,3,E100249,No
E100198,Female,24,Single,Pune,Customer Support,Support Agent,Masters,3.1,Full-time,2020-08-07,,5.22,32188,3,Yes,2,2,E104717,No
E100199,Female,42,Married,Hyderabad,Finance,Accountant,High School,11.5,Full-time,2021-09-14,,4.12,62459,4,No,0,11,E101853,No
E100200,Female,32,Single,Pune,HR,HR Executive,Bachelors,9.5,Full-time,2011-03-27,,14.59,44128,3,No,4,7,E104103,No
E100201,Male,29,Married,Bengaluru,Finance,Finance Manager,Bachelors,1.4,Full-time,2019-08-25,2024-12-07,5.29,33038,3,No,2,5,,Yes
E100202,Female,35,Single,Pune,IT,DevOps Engineer,Bachelors,5.1,Contract,2024-07-31,,1.24,45742,3,No,1,5,E100350,No
E100203,Male,34,Single,Hyderabad,Marketing,Content Specialist,Masters,10.3,Full-time,2015-06-06,,10.4,54795,3,Yes,2,7,E103754,No
E100204,Female,37,Single,Mumbai,HR,HR Manager,Masters,12.3,Full-time,2022-09-14,,3.12,58280,4,No,2,4,,No
E100205,Male,32,Single,Kolkata,Finance,Finance Manager,Bachelors,12.0,Full-time,2008-09-15,,17.12,55875,3,No,1,4,E101045,No
E100206,Male,27,Single,Chennai,HR,HR Executive,Bachelors,3.0,Full-time,2018-07-30,,7.25,38450,3,No,2,9,E104293,No
E100207,Male,29,Single,Ahmedabad,Sales,Sales Representative,Bachelors,3.6,Full-time,2011-11-19,,13.94,38933,2,No,1,4,,No
E100208,Male,31,Married,Hyderabad,R&D,Product Analyst,Bachelors,4.5,Full-time,2013-07-12,,12.3,53114,4,No,2,9,E100746,No
E100209,Male,31,Married,Hyderabad,Marketing,Content Specialist,MBA,9.4,Contract,2018-12-19,,6.86,50061,2,No,2,5,E100574,No
E100210,Male,30,Single,Hyderabad,Operations,Operations Manager,MBA,4.3,Full-time,2020-03-07,,5.64,41420,4,No,3,4,E104318,No
E100211,Female,39,Single,Hyderabad,Customer Support,Support Lead,MBA,16.0,Full-time,2009-10-09,,16.05,59164,5,No,0,10,E103936,No
E100212,Female,40,Married,Hyderabad,Operations,Operations Manager,Masters,15.5,Full-time,2011-01-29,,14.75,63227,3,No,6,6,E104066,No
E100213,Female,27,Married,Chennai,HR,Recruiter,Bachelors,3.0,Full-time,2017-04-08,,8.56,41402,3,Yes,1,6,E104386,No
E100214,Male,32,Single,Bengaluru,Operations,Logistics Coordinator,Masters,7.0,Full-time,2018-09-01,2024-03-08,5.52,42311,4,No,1,8,E102637,Yes
E100215,Male,26,Married,Delhi,Finance,Accountant,Bachelors,5.8,Contract,2024-07-26,,1.26,42759,3,No,1,5,E103633,No
E100216,Male,30,Divorced,Mumbai,Sales,Sales Executive,Masters,7.8,Contract,2019-02-10,,6.71,46940,3,No,1,3,E101988,No
E100217,Female,34,Married,Delhi,IT,Senior Developer,High School,9.5,Full-time,2018-03-11,,7.63,53610,3,No,0,4,E103421,No
E100218,Female,35,Single,Delhi,R&D,Research Analyst,Bachelors,14.0,Full-time,2022-07-16,,3.29,65547,4,No,4,10,E104134,No
E100219,Male,38,Single,Chennai,Marketing,Content Specialist,Masters,13.3,Full-time,2017-02-03,,8.73,61367,4,No,0,9,E100553,No
E100220,Male,34,Single,Bengaluru,Customer Support,Support Lead,Masters,4.8,Full-time,2008-02-25,,17.67,32775,3,No,4,7,,No
E100221,Male,25,Single,Hyderabad,Marketing,Brand Manager,Masters,2.6,Contract,2013-11-12,,11.96,30581,3,No,3,1,E102941,No
E100222,Male,33,Single,Bengaluru,Operations,Logistics Coordinator,Masters,5.3,Full-time,2023-10-12,,2.05,40077,4,No,2,8,E104438,No
E100223,Male,30,Single,Chennai,Marketing,Content Specialist,MBA,4.8,Full-time,2011-06-08,,14.39,42972,3,No,1,3,E103867,No
E100224,Female,29,Married,Ahmedabad,R&D,Product Analyst,Bachelors,4.8,Full-time,2012-11-24,,12.93,44575,3,No,4,4,E101352,No
E100225,Female,40,Single,Ahmedabad,Finance,Finance Manager,Masters,6.3,Full-time,2020-08-26,,5.17,44082,3,No,2,5,E100276,No
E100226,Female,25,Single,Bengaluru,HR,HR Executive,MBA,3.0,Full-time,2017-11-28,,7.92,32294,4,No,1,5,E102577,No
E100227,Male,42,Married,Ahmedabad,HR,Recruiter,Bachelors,17.7,Full-time,2019-07-06,,6.31,69328,3,No,2,9,E104386,No
E100228,Female,21,Married,Hyderabad,Customer Support,Support Lead,Bachelors,0.0,Full-time,2008-01-25,,17.76,34251,3,No,0,7,E101022,No
E100229,Male,40,Married,Mumbai,Finance,Finance Manager,Bachelors,6.2,Full-time,2018-08-03,,7.24,46267,2,Yes,1,7,E102722,No
E100230,Male,28,Single,Kolkata,Sales,Sales Manager,Masters,7.2,Full-time,2018-01-22,2022-06-16,4.4,44864,2,No,2,5,E100249,Yes
E100231,Female,33,Single,Pune,Customer Support,Support Agent,Masters,9.0,Full-time,2016-10-24,,9.01,51416,4,No,0,5,E101442,No
E100232,Female,28,Married,Ahmedabad,IT,Data Analyst,Masters,3.3,Contract,2019-12-06,,5.89,41321,4,No,2,8,E102198,No
E100233,Male,32,Single,Delhi,Customer Support,Support Agent,Bachelors,0.8,Full-time,2021-10-16,2022-01-16,0.25,32672,3,No,2,4,E103456,Yes
E100234,Male,22,Single,Mumbai,Finance,Financial Analyst,Bachelors,0.9,Full-time,2017-11-04,,7.98,35796,2,Yes,1,6,E103068,No
E100235,Male,36,Single,Hyderabad,Finance,Finance Manager,Masters,10.1,Full-time,2020-12-02,,4.9,50640,3,No,0,5,E100058,No
E100236,Female,35,Married,Hyderabad,Operations,Logistics Coordinator,Masters,9.7,Full-time,2019-09-10,,6.13,56180,2,No,4,4,E100824,No
E100237,Male,37,Married,Bengaluru,Finance,Accountant,High School,16.5,Contract,2019-02-12,2019-10-22,0.69,63584,3,No,1,6,E100758,Yes
E100238,Female,33,Single,Kolkata,Operations,Logistics Coordinator,Masters,4.1,Full-time,2012-02-15,2024-05-08,12.23,42540,1,No,1,8,E100193,Yes
E100239,Female,26,Married,Ahmedabad,R&D,Research Analyst,Bachelors,6.0,Full-time,2017-05-05,,8.48,51728,3,No,4,5,E104222,No
E100240,Male,21,Married,Ahmedabad,IT,Junior Developer,Bachelors,0.9,Full-time,2024-04-01,,1.57,29150,3,No,2,10,E104760,No
E100241,Male,34,Single,Delhi,Finance,Financial Analyst,Masters,10.2,Full-time,2024-03-30,,1.58,54108,2,No,1,5,E102683,No
E100242,Male,26,Single,Mumbai,Finance,Accountant,MBA,3.7,Full-time,2024-08-18,,1.19,41431,2,No,4,4,E104055,No
E100243,Other,22,Single,Chennai,HR,Recruiter,Bachelors,1.0,Full-time,2015-03-19,,10.61,28334,4,No,3,6,E104625,No
E100244,Male,39,Single,Pune,Marketing,Brand Manager,Bachelors,11.1,Full-time,2010-03-18,,15.61,51977,2,No,3,6,E104452,No
E100245,Female,25,Married,Chennai,R&D,Scientist,Bachelors,2.6,Full-time,2020-05-29,,5.42,41842,3,Yes,2,5,,No
E100246,Male,21,Single,Chennai,Customer Support,Support Lead,Bachelors,1.0,Full-time,2023-05-12,,2.46,31613,3,No,2,5,E102917,No
E100247,Female,29,Single,Ahmedabad,Operations,Operations Manager,Bachelors,4.6,Full-time,2015-11-25,,9.92,38400,3,No,2,13,E104101,No
E100248,Female,30,Single,Mumbai,IT,Data Analyst,Bachelors,6.7,Contract,2009-08-31,,16.16,49007,4,No,2,8,E102801,No
E100249,Male,31,Single,Bengaluru,Sales,Sales Executive,Masters,7.8,Full-time,2016-05-15,,9.45,42144,4,No,4,5,,No
E100250,Female,24,Single,Ahmedabad,Sales,Sales Representative,MBA,3.0,Contract,2017-03-23,2017-07-09,0.3,37802,1,No,1,5,E103217,Yes
E100251,Female,25,Married,Kolkata,Sales,Sales Representative,Bachelors,3.4,Full-time,2010-05-26,,15.43,35305,3,No,3,3,E102676,No
E100252,Male,31,Single,Pune,HR,Recruiter,Bachelors,6.5,Full-time,2016-05-14,,9.46,38075,4,No,2,5,E102080,No
E100253,Female,34,Married,Delhi,Customer Support,Support Lead,PhD,10.0,Full-time,2025-01-13,,0.79,45169,2,No,2,4,E102969,No
E100254,Male,31,Married,Mumbai,Sales,Sales Executive,Bachelors,4.8,Full-time,2017-09-24,,8.09,31871,2,Yes,2,5,E103042,No
E100255,Female,42,Single,Mumbai,Operations,Logistics Coordinator,MBA,8.4,Contract,2023-07-12,,2.3,57071,2,No,1,6,E101334,No
E100256,Male,35,Single,Mumbai,R&D,Scientist,High School,12.6,Contract,2008-05-08,,17.47,59698,4,No,0,6,E102765,No
E100257,Male,37,Single,Delhi,Finance,Finance Manager,Masters,17.0,Full-time,2020-09-16,,5.11,65361,4,No,2,10,E101519,No
E100258,Male,35,Single,Delhi,Customer Support,Support Lead,Masters,6.3,Full-time,2009-03-15,,16.62,42945,3,No,0,9,E100441,No
E100259,Male,37,Married,Kolkata,HR,HR Manager,High School,6.9,Full-time,2022-03-22,,3.6,48715,2,No,1,3,E101730,No
E100260,Male,26,Single,Kolkata,Marketing,Brand Manager,Bachelors,5.5,Contract,2016-07-10,,9.3,46117,3,No,1,1,E100556,No
E100261,Male,32,Single,Hyderabad,HR,Recruiter,Bachelors,6.4,Full-time,2022-03-20,2023-03-30,1.03,50573,1,No,1,7,E100458,Yes
E100262,Male,21,Single,Ahmedabad,Customer Support,Support Lead,High School,1.0,Contract,2010-12-21,,14.85,29308,4,No,0,10,E100609,No
E100263,Male,35,Single,Delhi,HR,HR Executive,Bachelors,4.7,Full-time,2010-02-01,,15.74,46250,5,No,0,6,E101186,No
E100264,Male,33,Single,Chennai,Operations,Operations Manager,Bachelors,9.9,Full-time,2016-07-15,,9.29,52937,2,Yes,2,0,E102180,No
E100265,Male,24,Single,Bengaluru,IT,Data Analyst,Bachelors,1.6,Full-time,2018-11-10,,6.97,38299,3,No,4,5,E101555,No
E100266,Male,31,Single,Chennai,HR,HR Manager,Bachelors,7.4,Full-time,2008-02-25,,17.67,51075,3,No,3,5,E102428,No
E100267,Female,33,Single,Ahmedabad,Customer Support,Support Lead,Bachelors,4.5,Full-time,2022-08-08,,3.22,41403,4,No,4,2,E104717,No
E100268,Male,38,Single,Pune,IT,Senior Developer,MBA,12.4,Full-time,2015-02-27,,10.67,58615,3,No,1,4,E104092,No
E100269,Female,39,Single,Chennai,Marketing,Content Specialist,Bachelors,19.0,Full-time,2025-08-16,,0.2,72629,2,No,1,9,E101679,No
E100270,Male,23,Married,Bengaluru,Customer Support,Support Lead,Bachelors,1.7,Full-time,2024-04-23,,1.51,33411,5,No,2,5,E103977,No
E100271,Male,30,Married,Delhi,R&D,Product Analyst,Masters,10.0,Full-time,2017-03-05,,8.65,58715,3,No,1,5,E102688,No
E100272,Female,21,Married,Kolkata,R&D,Research Analyst,Bachelors,0.0,Full-time,2021-05-30,,4.41,32288,3,Yes,2,8,E104134,No
E100273,Male,40,Single,Kolkata,R&D,Product Analyst,Bachelors,20.0,Contract,2016-01-24,,9.76,69269,2,No,0,4,E103717,No
E100274,Female,37,Single,Mumbai,HR,HR Executive,Masters,11.3,Full-time,2022-07-04,,3.32,47215,4,No,2,5,E100688,No
E100275,Female,27,Single,Hyderabad,Customer Support,Support Lead,Bachelors,4.5,Full-time,2020-07-07,,5.31,41809,3,No,0,9,E100932,No
E100276,Male,31,Single,Bengaluru,Finance,Accountant,Bachelors,5.2,Full-time,2010-05-06,,15.48,53934,3,Yes,5,5,,No
E100277,Female,28,Single,Bengaluru,Marketing,Brand Manager,High School,4.5,Full-time,2025-08-03,,0.24,44362,3,No,1,6,E103500,No
E100278,Male,34,Single,Ahmedabad,Finance,Finance Manager,Bachelors,12.3,Full-time,2023-12-10,,1.88,59466,4,No,3,4,E102965,No
E100279,Female,32,Married,Bengaluru,HR,HR Executive,Bachelors,12.0,Full-time,2019-07-29,2021-09-10,2.12,58781,2,No,0,4,E104554,Yes
E100280,Female,33,Married,Kolkata,IT,Senior Developer,MBA,0.0,Full-time,2022-09-28,,3.08,25494,3,No,1,2,E100757,No
E100281,Male,38,Single,Kolkata,Customer Support,Support Lead,Bachelors,11.6,Full-time,2012-08-12,,13.21,53387,3,No,0,2,,No
E100282,Female,29,Single,Bengaluru,Marketing,Content Specialist,High School,5.7,Full-time,2010-07-22,,15.27,41581,3,No,1,7,E101866,No
E100283,Female,27,Married,Kolkata,Marketing,Content Specialist,Bachelors,4.4,Full-time,2015-10-21,,10.02,36345,5,No,2,5,E104050,No
E100284,Female,23,Married,Hyderabad,Operations,Operations Manager,Masters,1.2,Full-time,2023-01-27,,2.75,38882,4,No,3,8,E101334,No
E100285,Male,28,Single,Bengaluru,IT,Senior Developer,Bachelors,7.0,Full-time,2011-02-03,,14.73,46783,4,No,4,7,E101643,No
E100286,Male,25,Single,Bengaluru,Customer Support,Support Lead,Bachelors,2.6,Full-time,2011-02-23,,14.68,38672,2,No,2,6,,No
E100287,Female,31,Single,Mumbai,IT,Senior Developer,Bachelors,6.2,Full-time,2016-08-11,,9.21,48723,4,No,2,7,E100502,No
E100288,Female,21,Single,Ahmedabad,R&D,Scientist,Bachelors,0.6,Full-time,2025-01-25,2025-05-21,0.32,39762,3,No,1,6,E100170,Yes
E100289,Male,33,Single,Ahmedabad,Marketing,Digital Marketing Executive,Bachelors,11.3,Full-time,2019-02-09,,6.72,55497,4,No,4,3,E100730,No
E100290,Male,44,Single,Pune,HR,Recruiter,Masters,22.4,Full-time,2025-01-16,2025-09-17,0.67,84481,2,No,0,3,E102428,Yes
E100291,Male,39,Single,Chennai,R&D,Product Analyst,Bachelors,9.5,Full-time,2018-02-01,,7.74,59273,4,No,1,11,E101725,No
E100292,Female,30,Married,Delhi,Marketing,Brand Manager,High School,7.1,Full-time,2024-07-17,,1.28,44304,3,No,3,9,E101553,No
E100293,Female,26,Married,Chennai,Operations,Logistics Coordinator,Bachelors,3.2,Full-time,2020-10-14,,5.04,45179,4,No,1,7,E101334,No
E100294,Male,32,Single,Hyderabad,Operations,Logistics Coordinator,Bachelors,7.4,Full-time,2019-07-16,2020-10-08,1.23,54165,2,No,2,5,E100824,Yes
E100295,Female,37,Married,Bengaluru,IT,Junior Developer,PhD,7.7,Full-time,2011-04-13,,14.54,48890,4,No,3,8,E103153,No
E100296,Female,31,Married,Hyderabad,Operations,Operations Executive,Masters,7.5,Full-time,2009-09-10,,16.13,53812,4,No,4,6,E104839,No
E100297,Male,39,Single,Pune,HR,HR Manager,Bachelors,11.0,Contract,2021-01-19,,4.77,49521,3,No,2,10,E104293,No
E100298,Male,34,Married,Pune,Sales,Sales Representative,MBA,10.5,Full-time,2016-12-02,2019-07-12,2.61,50116,2,No,1,8,E100695,Yes
E100299,Male,32,Single,Bengaluru,Customer Support,Support Agent,Bachelors,6.4,Full-time,2015-09-16,2023-07-11,7.82,40556,3,No,1,7,E102148,Yes
E100300,Male,37,Married,Delhi,Sales,Sales Executive,Masters,17.0,Full-time,2018-03-28,,7.59,57447,1,Yes,1,8,,No
E100301,Male,36,Single,Hyderabad,Sales,Sales Manager,Masters,9.1,Full-time,2014-02-22,,11.68,46368,3,No,1,1,E103217,No
E100302,Male,34,Single,Bengaluru,HR,Recruiter,High School,10.8,Full-time,2024-04-13,,1.54,54197,3,No,2,6,E104013,No
E100303,Female,39,Single,Ahmedabad,Finance,Accountant,Masters,9.3,Full-time,2019-08-26,,6.17,48830,1,No,4,10,E104285,No
E100304,Male,23,Married,Kolkata,R&D,Research Analyst,Bachelors,1.3,Full-time,2013-02-18,,12.69,36498,4,No,1,3,E102335,No
E100305,Female,21,Single,Hyderabad,Customer Support,Support Agent,Bachelors,1.0,Full-time,2024-11-21,,0.93,22675,2,No,3,3,E100286,No
E100306,Male,26,Single,Bengaluru,IT,Data Analyst,Bachelors,2.9,Full-time,2022-02-01,,3.74,39260,3,No,1,5,E104923,No
E100307,Female,35,Single,Delhi,IT,Junior Developer,Bachelors,7.5,Full-time,2024-05-16,,1.45,51028,3,No,0,9,E102198,No
E100308,Female,24,Married,Hyderabad,Customer Support,Support Lead,Bachelors,2.6,Full-time,2021-06-24,,4.34,29628,3,No,1,6,E103248,No
E100309,Male,29,Single,Chennai,Marketing,Content Specialist,Masters,5.1,Full-time,2024-10-09,2025-06-26,0.71,40609,2,No,1,7,E100730,Yes
E100310,Male,33,Single,Ahmedabad,Marketing,Content Specialist,Masters,10.6,Contract,2022-04-24,2025-10-21,3.49,48202,2,No,2,5,E102941,Yes
E100311,Female,39,Single,Pune,HR,Recruiter,High School,19.0,Full-time,2020-09-30,,5.08,66059,4,No,2,6,E101972,No
E100312,Male,29,Single,Delhi,Customer Support,Support Lead,Bachelors,5.1,Full-time,2013-11-17,,11.95,32616,4,Yes,1,4,E100718,No
E100313,Female,29,Married,Hyderabad,Finance,Financial Analyst,MBA,3.8,Full-time,2017-04-26,,8.51,41878,4,No,3,8,E100201,No
E100314,Male,22,Single,Hyderabad,Customer Support,Support Lead,Bachelors,1.0,Full-time,2012-07-22,,13.27,31206,3,Yes,1,11,E102795,No
E100315,Male,32,Single,Delhi,IT,DevOps Engineer,Bachelors,8.9,Full-time,2013-05-08,,12.47,55939,4,No,2,8,E103485,No
E100316,Male,38,Single,Mumbai,Sales,Sales Executive,Bachelors,7.0,Full-time,2024-08-11,2025-01-07,0.41,38003,3,No,4,6,E103989,Yes
E100317,Female,36,Single,Pune,HR,HR Executive,Masters,4.9,Full-time,2024-03-01,,1.66,42526,4,No,0,8,E102182,No
E100318,Male,29,Married,Delhi,Marketing,Digital Marketing Executive,Masters,3.7,Full-time,2017-08-18,,8.19,40916,4,Yes,2,6,E101180,No
E100319,Male,33,Single,Delhi,Marketing,Content Specialist,Masters,13.0,Full-time,2009-03-30,,16.58,53329,3,No,1,10,E101627,No
E100320,Male,29,Single,Delhi,R&D,Product Analyst,Bachelors,3.8,Full-time,2008-12-26,,16.84,53539,4,No,1,11,E102189,No
E100321,Male,33,Married,Bengaluru,Sales,Sales Executive,Bachelors,1.0,Contract,2020-05-26,,5.42,34212,3,No,1,9,E103709,No
E100322,Male,31,Married,Hyderabad,Customer Support,Support Agent,Bachelors,5.1,Full-time,2010-09-05,,15.15,40587,3,No,0,7,E102776,No
E100323,Male,27,Single,Kolkata,Sales,Sales Executive,Bachelors,4.0,Full-time,2014-05-01,,11.49,35139,2,No,2,3,E100837,No
E100324,Male,39,Single,Hyderabad,Marketing,Brand Manager,Bachelors,10.4,Full-time,2021-12-19,,3.86,50716,2,No,0,5,E103308,No
E100325,Male,33,Married,Chennai,Finance,Accountant,MBA,6.7,Contract,2013-07-01,,12.33,47522,4,No,2,6,E101744,No
E100326,Female,33,Married,Mumbai,IT,Software Engineer,High School,10.3,Full-time,2022-09-28,,3.08,49136,3,Yes,2,2,,No
E100327,Male,40,Married,Ahmedabad,Customer Support,Support Lead,Bachelors,3.8,Full-time,2011-03-12,,14.63,36541,3,No,2,8,E103243,No
E100328,Male,33,Married,Kolkata,Marketing,Digital Marketing Executive,Bachelors,8.8,Full-time,2024-10-09,,1.05,44843,4,No,1,4,E100556,No
E100329,Male,29,Single,Delhi,HR,Recruiter,Bachelors,4.7,Full-time,2022-11-09,,2.97,43934,2,Yes,2,4,E102182,No
E100330,Male,30,Married,Kolkata,IT,Data Analyst,Masters,7.9,Contract,2015-02-18,,10.69,50080,3,No,4,9,E104044,No
E100331,Male,26,Single,Delhi,R&D,Scientist,MBA,2.0,Full-time,2018-06-14,2022-02-19,3.69,44848,3,No,2,8,E101352,Yes
E100332,Male,30,Single,Hyderabad,Customer Support,Support Agent,MBA,1.3,Full-time,2010-01-10,2013-09-22,3.7,28780,2,No,1,8,E100645,Yes
E100333,Female,38,Single,Pune,Marketing,Content Specialist,High School,16.5,Full-time,2015-12-24,,9.85,64556,3,No,4,8,E103245,No
E100334,Female,27,Married,Mumbai,Customer Support,Support Agent,Bachelors,4.1,Contract,2020-06-20,,5.36,27405,4,No,2,5,E100127,No
E100335,Male,26,Single,Mumbai,Finance,Financial Analyst,Masters,2.7,Full-time,2012-12-25,,12.84,36828,2,No,2,6,E102763,No
E100336,Female,42,Single,Delhi,IT,Data Analyst,Bachelors,11.3,Full-time,2009-09-06,,16.14,58713,3,No,1,1,E104032,No
E100337,Male,31,Married,Delhi,Sales,Sales Executive,Bachelors,3.6,Full-time,2015-06-09,,10.39,31964,5,No,0,4,E102696,No
E100338,Female,21,Married,Kolkata,HR,HR Executive,High School,0.1,Contract,2008-08-29,,17.16,36589,2,No,4,7,E100688,No
E100339,Male,34,Single,Hyderabad,Customer Support,Support Lead,Bachelors,0.0,Full-time,2021-10-09,,4.05,24572,2,Yes,0,6,E102443,No
E100340,Male,30,Single,Mumbai,Finance,Finance Manager,Bachelors,6.1,Full-time,2017-05-27,,8.42,43843,2,No,3,8,E103068,No
E100341,Female,32,Divorced,Mumbai,Finance,Finance Manager,Bachelors,12.0,Full-time,2016-01-20,2021-08-05,5.54,62146,2,No,1,8,E101853,Yes
E100342,Female,21,Single,Bengaluru,R&D,Scientist,Bachelors,0.6,Full-time,2008-08-28,,17.17,25582,4,No,3,7,E101352,No
E100343,Female,36,Married,Chennai,Marketing,Digital Marketing Executive,Bachelors,8.4,Full-time,2022-09-25,,3.09,48560,3,No,2,3,E101095,No
E100344,Male,23,Single,Chennai,Finance,Accountant,Masters,0.7,Full-time,2016-09-16,,9.11,26312,3,No,1,9,E101711,No
E100345,Male,32,Married,Pune,Operations,Operations Executive,Bachelors,5.2,Full-time,2023-09-17,,2.11,41102,4,Yes,1,5,E104404,No
E100346,Female,39,Single,Ahmedabad,Operations,Logistics Coordinator,Bachelors,4.1,Full-time,2008-11-06,,16.97,37979,3,No,1,5,E104495,No
E100347,Male,25,Single,Mumbai,HR,HR Executive,Bachelors,1.9,Full-time,2010-12-04,,14.9,41931,3,No,4,2,E102576,No
E100348,Male,39,Single,Mumbai,Operations,Logistics Coordinator,Masters,6.3,Full-time,2011-03-06,,14.65,43549,4,No,2,10,E102642,No
E100349,Female,37,Single,Kolkata,HR,Recruiter,MBA,2.5,Full-time,2015-03-27,,10.59,37680,4,No,2,5,,No
E100350,Female,25,Married,Ahmedabad,IT,Data Analyst,Bachelors,2.9,Full-time,2020-08-08,,5.22,38388,3,No,3,6,,No
E100351,Female,31,Single,Hyderabad,Operations,Operations Executive,Masters,4.4,Full-time,2023-09-29,,2.08,44384,1,No,0,4,E100637,No
E100352,Male,21,Married,Chennai,Customer Support,Support Agent,Bachelors,1.0,Full-time,2019-02-16,2020-11-13,1.74,31181,2,Yes,3,2,E100220,Yes
E100353,Male,27,Married,Delhi,Operations,Logistics Coordinator,Bachelors,1.7,Full-time,2024-05-10,,1.47,37983,4,No,2,8,E101236,No
E100354,Male,36,Single,Pune,Operations,Operations Manager,Bachelors,11.6,Full-time,2008-01-11,,17.8,62521,4,No,0,7,E102180,No
E100355,Male,31,Single,Kolkata,Sales,Sales Manager,Bachelors,4.9,Full-time,2020-03-31,,5.58,42906,3,No,2,6,E102810,No
E100356,Female,26,Single,Chennai,Customer Support,Support Agent,Masters,1.9,Full-time,2008-09-30,,17.08,33201,2,Yes,0,8,E103664,No
E100357,Male,33,Married,Bengaluru,Marketing,Digital Marketing Executive,MBA,2.7,Full-time,2009-09-06,,16.14,36549,4,No,2,5,E101042,No
E100358,Female,32,Single,Mumbai,HR,HR Manager,Bachelors,5.4,Full-time,2021-08-15,,4.2,40646,4,No,2,6,E100349,No
E100359,Male,37,Married,Kolkata,Customer Support,Support Agent,Bachelors,12.0,Contract,2024-05-15,,1.45,52429,3,No,1,9,E100429,No
E100360,Male,33,Single,Ahmedabad,Marketing,Content Specialist,Bachelors,7.5,Full-time,2017-08-03,,8.24,47315,3,No,1,5,,No
E100361,Female,37,Single,Delhi,HR,HR Manager,Bachelors,10.2,Full-time,2014-07-18,,11.28,53981,2,Yes,1,8,E100685,No
E100362,Female,22,Married,Ahmedabad,HR,HR Manager,Bachelors,1.6,Full-time,2022-05-25,,3.43,34343,3,No,1,8,E104768,No
E100363,Male,30,Single,Mumbai,Customer Support,Support Agent,Bachelors,3.7,Full-time,2013-01-27,,12.75,33730,3,No,0,3,E102837,No
